,zip,year,type,count,efficiency
589,10014,2013,Traffic related,366,6.9852459016393444
590,10014,2014,Disturbance,10,3.3600000000000003
591,10014,2014,Miscellaneous,71,5.776056338028169
592,10014,2014,Noise,1755,5.136581196581198
593,10014,2014,Street condition related,66,6.887878787878788
594,10014,2014,Traffic related,357,6.548179271708685
595,10014,2015,Disturbance,10,11.010000000000002
596,10014,2015,Miscellaneous,71,7.236619718309857
597,10014,2015,Noise,1960,6.957448979591836
598,10014,2015,Street condition related,55,8.352727272727275
599,10014,2015,Traffic related,415,7.82578313253012
600,10014,2016,Disturbance,17,7.017647058823532
601,10014,2016,Miscellaneous,67,7.713432835820895
602,10014,2016,Noise,2073,7.2070911722141755
603,10014,2016,Street condition related,60,8.110000000000001
604,10014,2016,Traffic related,577,6.966724436741762
605,10014,2017,Disturbance,17,8.347058823529412
606,10014,2017,Miscellaneous,55,6.425454545454543
607,10014,2017,Noise,1836,5.8015250544662385
608,10014,2017,Street condition related,40,7.177499999999999
609,10014,2017,Traffic related,646,6.61083591331269
610,10014,2018,Disturbance,5,2.48
611,10014,2018,Miscellaneous,61,6.6852459016393455
612,10014,2018,Noise,1575,6.050158730158742
613,10014,2018,Street condition related,75,7.159999999999998
614,10014,2018,Traffic related,493,6.212170385395536
615,10016,2010,0,1,0.8
616,10016,2010,Disturbance,2,10.35
617,10016,2010,Miscellaneous,5,4.359999999999999
618,10016,2010,Noise,281,5.292882562277583
619,10016,2010,Street condition related,23,10.539130434782608
620,10016,2010,Traffic related,80,4.479999999999998
621,10016,2011,Disturbance,9,4.722222222222223
622,10016,2011,Miscellaneous,20,6.055
623,10016,2011,Noise,902,4.904878048780486
624,10016,2011,Street condition related,88,7.656818181818182
625,10016,2011,Traffic related,300,4.838999999999998
626,10016,2012,Disturbance,12,4.85
627,10016,2012,Miscellaneous,20,4.705
628,10016,2012,Noise,1030,4.712330097087377
629,10016,2012,Street condition related,203,7.744827586206899
630,10016,2012,Traffic related,292,4.78595890410959
631,10016,2013,Disturbance,17,4.347058823529412
632,10016,2013,Miscellaneous,32,3.5718749999999995
633,10016,2013,Noise,1465,4.3909897610921504
634,10016,2013,Street condition related,228,4.428070175438596
635,10016,2013,Traffic related,394,4.484771573604058
636,10016,2014,Disturbance,8,3.0124999999999997
637,10016,2014,Miscellaneous,56,4.439285714285714
638,10016,2014,Noise,1503,5.217764471057888
639,10016,2014,Street condition related,33,4.781818181818182
640,10016,2014,Traffic related,449,5.777060133630286
641,10016,2015,Disturbance,11,6.372727272727272
642,10016,2015,Miscellaneous,105,6.855238095238098
643,10016,2015,Noise,1570,5.061401273885349
644,10016,2015,Street condition related,51,7.633333333333335
645,10016,2015,Traffic related,524,5.555725190839689
646,10016,2016,Disturbance,10,9.29
647,10016,2016,Miscellaneous,78,5.405128205128207
648,10016,2016,Noise,2272,5.41575704225352
649,10016,2016,Street condition related,63,7.261904761904762
650,10016,2016,Traffic related,635,5.0603149606299205
651,10016,2017,Disturbance,12,3.6583333333333337
652,10016,2017,Miscellaneous,83,6.243373493975901
653,10016,2017,Noise,2334,4.872365038560427
654,10016,2017,Street condition related,87,6.301149425287355
655,10016,2017,Traffic related,639,4.852738654147106
656,10016,2018,Disturbance,32,5.3531249999999995
657,10016,2018,Miscellaneous,64,6.503124999999999
658,10016,2018,Noise,1811,6.32799558255108
659,10016,2018,Street condition related,56,7.785714285714286
660,10016,2018,Traffic related,571,6.522416812609455
661,10017,2010,0,1,0.8
662,10017,2010,Disturbance,4,5.95
663,10017,2010,Miscellaneous,3,8.066666666666666
664,10017,2010,Noise,84,3.182142857142856
665,10017,2010,Street condition related,9,9.511111111111111
666,10017,2010,Traffic related,44,1.725
667,10017,2011,Disturbance,2,0.6499999999999999
668,10017,2011,Miscellaneous,18,6.622222222222222
669,10017,2011,Noise,318,4.905660377358489
670,10017,2011,Street condition related,46,8.097826086956522
671,10017,2011,Traffic related,177,4.4050847457627125
672,10017,2012,Disturbance,2,11.100000000000001
673,10017,2012,Miscellaneous,10,7.459999999999999
674,10017,2012,Noise,300,5.452000000000001
675,10017,2012,Street condition related,36,5.927777777777777
676,10017,2012,Traffic related,304,4.618092105263161
677,10017,2013,Disturbance,3,7.433333333333333
678,10017,2013,Miscellaneous,15,5.1866666666666665
679,10017,2013,Noise,309,4.664724919093852
680,10017,2013,Street condition related,50,4.756
681,10017,2013,Traffic related,382,3.8133507853403152
682,10017,2014,Disturbance,3,9.633333333333333
683,10017,2014,Miscellaneous,56,6.3
684,10017,2014,Noise,509,4.997053045186635
685,10017,2014,Street condition related,20,3.785
686,10017,2014,Traffic related,547,4.7553930530164505
687,10017,2015,Disturbance,3,6.833333333333333
688,10017,2015,Miscellaneous,65,4.204615384615385
689,10017,2015,Noise,1111,3.7718271827182686
690,10017,2015,Street condition related,38,6.889473684210525
691,10017,2015,Traffic related,747,4.507764390896919
692,10017,2016,Disturbance,4,1.95
693,10017,2016,Miscellaneous,59,5.720338983050847
694,10017,2016,Noise,460,5.776956521739133
695,10017,2016,Street condition related,51,7.539215686274509
696,10017,2016,Traffic related,694,4.4472622478386175
697,10017,2017,Disturbance,4,11.1
698,10017,2017,Miscellaneous,56,4.078571428571429
699,10017,2017,Noise,661,4.405143721633884
700,10017,2017,Street condition related,153,3.885620915032681
701,10017,2017,Traffic related,705,4.289503546099291
702,10017,2018,Disturbance,6,9.8
703,10017,2018,Miscellaneous,43,5.513953488372094
704,10017,2018,Noise,452,6.127654867256636
705,10017,2018,Street condition related,48,5.0249999999999995
706,10017,2018,Traffic related,415,6.066746987951806
707,10018,2010,0,3,0.7666666666666667
708,10018,2010,Miscellaneous,3,5.166666666666667
709,10018,2010,Noise,68,5.216176470588236
710,10018,2010,Street condition related,17,9.735294117647058
711,10018,2010,Traffic related,36,6.191666666666668
712,10018,2011,Disturbance,8,4.575
713,10018,2011,Miscellaneous,19,5.352631578947368
714,10018,2011,Noise,356,4.646067415730338
715,10018,2011,Street condition related,72,6.434722222222222
716,10018,2011,Traffic related,191,3.6931937172774894
717,10018,2012,Disturbance,6,5.95
718,10018,2012,Miscellaneous,10,4.030000000000001
719,10018,2012,Noise,294,4.312585034013604
720,10018,2012,Street condition related,39,5.771794871794869
721,10018,2012,Traffic related,183,3.97486338797814
722,10018,2013,Disturbance,6,8.65
723,10018,2013,Miscellaneous,19,3.4578947368421056
724,10018,2013,Noise,409,4.354767726161369
725,10018,2013,Street condition related,40,7.087499999999999
726,10018,2013,Traffic related,233,4.89399141630901
727,10018,2014,Disturbance,2,1.15
728,10018,2014,Miscellaneous,37,4.15135135135135
729,10018,2014,Noise,463,3.2881209503239717
730,10018,2014,Street condition related,44,6.152272727272726
731,10018,2014,Traffic related,309,4.509708737864078
732,10018,2015,Disturbance,3,5.466666666666666
733,10018,2015,Miscellaneous,55,4.974545454545454
734,10018,2015,Noise,515,4.166601941747575
735,10018,2015,Street condition related,67,6.089552238805971
736,10018,2015,Traffic related,266,4.752631578947368
737,10018,2016,Disturbance,6,3.4666666666666663
738,10018,2016,Miscellaneous,62,5.141935483870967
739,10018,2016,Noise,512,3.9291015624999974
740,10018,2016,Street condition related,101,7.277227722772276
741,10018,2016,Traffic related,292,4.8500000000000005
742,10018,2017,Disturbance,18,4.56111111111111
743,10018,2017,Miscellaneous,55,5.1818181818181825
744,10018,2017,Noise,559,4.202146690518785
745,10018,2017,Street condition related,143,4.665734265734265
746,10018,2017,Traffic related,340,5.808823529411768
747,10018,2018,Disturbance,19,5.042105263157896
748,10018,2018,Miscellaneous,43,3.8069767441860467
749,10018,2018,Noise,491,4.323625254582485
750,10018,2018,Street condition related,111,5.623423423423421
751,10018,2018,Traffic related,346,5.047398843930631
752,10019,2010,0,2,1.0
753,10019,2010,Disturbance,3,8.299999999999999
754,10019,2010,Miscellaneous,4,1.425
755,10019,2010,Noise,288,4.596527777777777
756,10019,2010,Street condition related,21,7.214285714285714
757,10019,2010,Traffic related,135,4.991111111111112
758,10019,2011,Disturbance,10,0.9799999999999999
759,10019,2011,Miscellaneous,32,4.015625000000001
760,10019,2011,Noise,1038,3.7148362235067443
761,10019,2011,Street condition related,116,5.92155172413793
762,10019,2011,Traffic related,471,4.621443736730358
763,10019,2012,Disturbance,14,4.785714285714286
764,10019,2012,Miscellaneous,50,7.0520000000000005
765,10019,2012,Noise,1204,4.666528239202662
766,10019,2012,Street condition related,137,7.040145985401461
767,10019,2012,Traffic related,416,5.598076923076925
768,10019,2013,Disturbance,39,3.7230769230769227
769,10019,2013,Miscellaneous,49,4.73265306122449
770,10019,2013,Noise,1564,4.377173913043475
771,10019,2013,Street condition related,100,6.031000000000001
772,10019,2013,Traffic related,549,4.046630236794172
773,10019,2014,Disturbance,8,1.525
774,10019,2014,Miscellaneous,181,4.270165745856356
775,10019,2014,Noise,1671,4.379533213644525
776,10019,2014,Street condition related,201,6.402487562189055
777,10019,2014,Traffic related,601,4.872212978369385
778,10019,2015,Disturbance,11,6.036363636363635
779,10019,2015,Miscellaneous,215,5.500465116279068
780,10019,2015,Noise,2047,5.053150952613569
781,10019,2015,Street condition related,211,6.25308056872038
782,10019,2015,Traffic related,751,5.894806924101192
783,10019,2016,Disturbance,15,5.659999999999999
784,10019,2016,Miscellaneous,242,6.0181818181818185
785,10019,2016,Noise,2062,5.635548011639182
786,10019,2016,Street condition related,186,6.303225806451613
787,10019,2016,Traffic related,899,6.018464961067849
788,10019,2017,Disturbance,29,4.606896551724137
789,10019,2017,Miscellaneous,200,6.071999999999994
790,10019,2017,Noise,1693,4.379444772593032
791,10019,2017,Street condition related,155,4.420000000000003
792,10019,2017,Traffic related,1079,5.389341983317893
793,10019,2018,Disturbance,20,7.799999999999999
794,10019,2018,Miscellaneous,182,5.012087912087914
795,10019,2018,Noise,1748,5.3100114416476085
796,10019,2018,Street condition related,269,4.976208178438659
797,10019,2018,Traffic related,1257,5.222116149562455
798,10020,2010,Traffic related,2,2.3
799,10020,2011,Miscellaneous,1,0.9
800,10020,2011,Noise,11,1.5181818181818185
801,10020,2011,Street condition related,9,6.255555555555556
802,10020,2011,Traffic related,8,2.675
803,10020,2012,Noise,4,4.75
804,10020,2012,Street condition related,3,5.233333333333333
805,10020,2012,Traffic related,11,7.718181818181819
806,10020,2013,Noise,5,0.82
807,10020,2013,Street condition related,3,6.966666666666668
808,10020,2013,Traffic related,4,2.65
809,10020,2014,Miscellaneous,1,7.1
810,10020,2014,Noise,6,1.1000000000000003
811,10020,2014,Street condition related,18,2.6666666666666674
812,10020,2014,Traffic related,14,4.478571428571428
813,10020,2015,Miscellaneous,1,0.7
814,10020,2015,Noise,8,10.0125
815,10020,2015,Street condition related,10,4.639999999999999
816,10020,2015,Traffic related,8,4.6625
817,10020,2016,Miscellaneous,3,2.2333333333333334
818,10020,2016,Noise,12,3.725
819,10020,2016,Street condition related,108,3.0638888888888887
820,10020,2016,Traffic related,13,1.9384615384615385
821,10020,2017,Miscellaneous,4,8.125
822,10020,2017,Noise,12,5.558333333333333
823,10020,2017,Street condition related,80,3.8674999999999997
824,10020,2017,Traffic related,33,5.969696969696969
825,10020,2018,Miscellaneous,3,8.666666666666666
826,10020,2018,Noise,7,6.4
827,10020,2018,Street condition related,33,3.9909090909090916
828,10020,2018,Traffic related,24,3.3833333333333333
829,10021,2010,0,3,5.966666666666666
830,10021,2010,Disturbance,1,14.0
831,10021,2010,Miscellaneous,14,5.457142857142857
832,10021,2010,Noise,138,4.916666666666669
833,10021,2010,Street condition related,7,7.928571428571429
834,10021,2010,Traffic related,74,5.410810810810808
835,10021,2011,Disturbance,6,9.549999999999999
836,10021,2011,Miscellaneous,35,4.708571428571429
837,10021,2011,Noise,655,4.794961832061067
838,10021,2011,Street condition related,44,7.904545454545456
839,10021,2011,Traffic related,247,5.3753036437247
840,10021,2012,Disturbance,2,1.6
841,10021,2012,Miscellaneous,17,5.064705882352941
842,10021,2012,Noise,358,5.826256983240222
843,10021,2012,Street condition related,40,8.0825
844,10021,2012,Traffic related,247,6.532388663967613
845,10021,2013,Disturbance,2,15.2
846,10021,2013,Miscellaneous,14,4.264285714285714
847,10021,2013,Noise,460,5.632826086956525
848,10021,2013,Street condition related,27,6.818518518518518
849,10021,2013,Traffic related,311,6.307073954983923
850,10021,2014,Disturbance,6,3.7166666666666663
851,10021,2014,Miscellaneous,43,6.930232558139534
852,10021,2014,Noise,637,5.312872841444261
853,10021,2014,Street condition related,43,6.583720930232557
854,10021,2014,Traffic related,358,5.303351955307263
855,10021,2015,Disturbance,3,8.866666666666665
856,10021,2015,Miscellaneous,62,7.904838709677419
857,10021,2015,Noise,639,6.731142410015651
858,10021,2015,Street condition related,40,7.7625
859,10021,2015,Traffic related,466,7.256223175965657
860,10021,2016,Disturbance,7,7.857142857142856
861,10021,2016,Miscellaneous,54,7.640740740740743
862,10021,2016,Noise,710,6.806197183098587
863,10021,2016,Street condition related,49,9.781632653061221
864,10021,2016,Traffic related,538,8.4771375464684
865,10021,2017,Disturbance,7,6.200000000000001
866,10021,2017,Miscellaneous,56,6.199999999999998
867,10021,2017,Noise,635,6.042834645669285
868,10021,2017,Street condition related,62,8.554838709677421
869,10021,2017,Traffic related,436,7.659633027522938
870,10021,2018,Disturbance,2,10.45
871,10021,2018,Miscellaneous,63,7.701587301587303
872,10021,2018,Noise,563,6.452397868561279
873,10021,2018,Street condition related,38,9.771052631578948
874,10021,2018,Traffic related,382,7.209424083769632
875,10022,2010,Miscellaneous,6,0.75
876,10022,2010,Noise,193,4.816580310880829
877,10022,2010,Street condition related,15,4.553333333333334
878,10022,2010,Traffic related,87,4.067816091954022
879,10022,2011,Disturbance,4,1.625
880,10022,2011,Miscellaneous,32,3.8031250000000005
881,10022,2011,Noise,479,3.978079331941546
882,10022,2011,Street condition related,155,6.768387096774195
883,10022,2011,Traffic related,286,3.834615384615384
884,10022,2012,Disturbance,7,4.0857142857142845
885,10022,2012,Miscellaneous,23,4.1000000000000005
886,10022,2012,Noise,450,4.605555555555553
887,10022,2012,Street condition related,104,6.866346153846153
888,10022,2012,Traffic related,294,4.695918367346936
889,10022,2013,Disturbance,5,0.82
890,10022,2013,Miscellaneous,27,5.366666666666667
891,10022,2013,Noise,567,4.110934744268072
892,10022,2013,Street condition related,110,7.0327272727272705
893,10022,2013,Traffic related,448,4.354017857142856
894,10022,2014,Disturbance,7,8.285714285714286
895,10022,2014,Miscellaneous,51,5.403921568627451
896,10022,2014,Noise,856,5.159112149532716
897,10022,2014,Street condition related,50,7.883999999999998
898,10022,2014,Traffic related,467,4.968308351177728
899,10022,2015,Disturbance,6,5.566666666666666
900,10022,2015,Miscellaneous,79,5.691139240506329
901,10022,2015,Noise,892,5.045179372197297
902,10022,2015,Street condition related,69,8.746376811594201
903,10022,2015,Traffic related,419,5.890214797136033
904,10022,2016,Disturbance,4,7.175
905,10022,2016,Miscellaneous,52,4.907692307692306
906,10022,2016,Noise,772,6.008549222797929
907,10022,2016,Street condition related,70,7.87142857142857
908,10022,2016,Traffic related,441,6.1253968253968285
909,10022,2017,Disturbance,3,9.1
910,10022,2017,Miscellaneous,75,6.009333333333331
911,10022,2017,Noise,889,5.491788526434186
912,10022,2017,Street condition related,67,6.267164179104476
913,10022,2017,Traffic related,571,5.056742556917684
914,10022,2018,Disturbance,7,3.0285714285714285
915,10022,2018,Miscellaneous,60,7.176666666666666
916,10022,2018,Noise,722,5.523961218836564
917,10022,2018,Street condition related,70,7.832857142857145
918,10022,2018,Traffic related,419,6.8200477326968985
919,10023,2010,0,1,0.3
920,10023,2010,Disturbance,1,15.5
921,10023,2010,Miscellaneous,6,6.800000000000001
922,10023,2010,Noise,235,3.6629787234042577
